timestamp,left_x,left_y,right_x,right_y
1765037111.5598896,0.4334986209869385,0.5656483411788941,0.5343797922134399,0.5720140695571899
1765037111.605646,0.4332479953765869,0.5656146049499512,0.5340400695800781,0.5720755577087402
1765037111.6245213,0.4377769768238068,0.5704517722129822,0.540345573425293,0.5765179038047791
1765037111.6745586,0.43761714100837706,0.5701587200164795,0.5401298046112061,0.5765172600746155
1765037111.696751,0.43397757411003113,0.573539400100708,0.5391587495803833,0.5770312547683716
1765037111.7280543,0.4344318389892578,0.5732096910476685,0.5399446129798889,0.5768805861473083
1765037111.7753432,0.42277835607528685,0.5754384875297547,0.5327254891395569,0.5792510151863098
1765037111.8100572,0.4224780023097992,0.5758100748062134,0.5322413086891175,0.579240870475769
1765037111.8300378,0.40999485850334166,0.577536404132843,0.522295868396759,0.5840378165245056
1765037111.861824,0.4100351929664612,0.5776155114173889,0.5223502159118653,0.5837655663490295
1765037111.8936245,0.39616269469261167,0.579370129108429,0.5147968530654907,0.5854431629180908
1765037111.9031215,0.39529955983161924,0.580470883846283,0.51502845287323,0.5850480437278748
1765037111.9606364,0.3764374375343323,0.5839412927627563,0.49847336411476134,0.5918166875839234
1765037111.971618,0.37664207220077517,0.5847004532814026,0.49986769556999205,0.5913867592811585
1765037112.0359592,0.3607129454612732,0.5837131023406983,0.4808796584606171,0.5952701091766357
1765037112.0551722,0.3611082911491394,0.582848310470581,0.4815280318260193,0.595378839969635
1765037112.0626912,0.36120115518569945,0.5827708125114441,0.4817108154296875,0.5953425288200378
1765037112.0959988,0.3296010434627533,0.5761890649795532,0.4471759796142578,0.5953055620193481
1765037112.1680734,0.30140126347541807,0.5666727781295776,0.40280565023422243,0.5861185312271118
1765037112.17758,0.3005152404308319,0.566731858253479,0.40258647203445436,0.5858420491218567
1765037112.2412612,0.27987220883369446,0.5630704641342164,0.38376733660697937,0.5830012798309326
1765037112.273089,0.27803656458854675,0.5639376044273376,0.3834719479084015,0.5824157118797302
1765037112.303685,0.27123085260391233,0.5622837901115417,0.3739304840564728,0.5820345640182495
1765037112.3244212,0.27021801471710205,0.5637940526008606,0.37357873320579527,0.5814973473548889
1765037112.3562064,0.26501340270042417,0.5643104076385498,0.36701191067695615,0.582387900352478
1765037112.3652709,0.2653580605983734,0.5648030519485474,0.3668465316295624,0.5833769202232361
1765037112.4477088,0.25777586698532107,0.56791170835495,0.36132684350013733,0.586508321762085
1765037112.4666843,0.2581517457962036,0.5677473425865174,0.36108146905899047,0.5866678476333618
1765037112.5013537,0.25762678384780885,0.5671163082122803,0.3611589550971985,0.5865817666053772
1765037112.5201957,0.25560069680213926,0.5733962416648865,0.35579192638397217,0.5902890682220459
1765037112.5755076,0.2508008539676666,0.5769885182380676,0.35246792435646057,0.5929929137229919
1765037112.610516,0.25048773288726806,0.5772089123725891,0.35267033576965334,0.5932628631591796
1765037112.628507,0.24775219559669495,0.5811431527137756,0.3507265567779541,0.5963391184806823
1765037112.6580348,0.24948059916496276,0.5795864939689637,0.3510138690471649,0.5955987930297851
1765037112.6878154,0.24916488528251649,0.5837469816207885,0.35128703713417053,0.5957018733024597
1765037112.73825,0.24907369017601014,0.5833097696304321,0.3512910544872284,0.5955154657363891
1765037112.7725353,0.25083948075771334,0.5843865513801575,0.35333496928215025,0.5956989526748657
1765037112.8062387,0.2508748769760132,0.5842782974243164,0.35321357250213625,0.5956280112266541
1765037112.847305,0.2575529247522354,0.589473557472229,0.3569197118282318,0.5994765043258667
1765037112.8810515,0.25539355278015136,0.5886214137077331,0.35636231303215027,0.5997923851013184
1765037112.912292,0.25508067607879636,0.5884933590888977,0.35654247403144834,0.6000112056732178
1765037112.9470358,0.2652155101299286,0.5968101382255554,0.3562715947628021,0.60374436378479
1765037112.9847674,0.2679024636745453,0.5915697455406189,0.3622810959815979,0.5977900743484497
1765037113.015993,0.26723650097846985,0.5911623477935791,0.36016824245452883,0.5963454127311707
1765037113.0294044,0.2771274745464325,0.5853686928749084,0.400616192817688,0.5820720911026
1765037113.0395172,0.2774141192436218,0.584554660320282,0.4013391017913818,0.581784725189209
1765037113.1034503,0.285228955745697,0.5841921806335449,0.4065595746040344,0.5762964129447937
1765037113.1375563,0.285367888212204,0.583227813243866,0.40605753660202026,0.5769945859909058
1765037113.1716623,0.2890834152698517,0.5795630812644958,0.41232959628105165,0.5727621674537658
1765037113.2064557,0.28989545702934266,0.5790709495544434,0.41241005063056946,0.5732357859611511
1765037113.244615,0.29083670377731324,0.5749688744544983,0.4168458878993988,0.5676812410354615
1765037113.2651176,0.29127118587493894,0.5752886056900024,0.41736692786216734,0.567980420589447
1765037113.2835298,0.2914856314659119,0.5752156257629395,0.4169987440109253,0.5681602239608765
1765037113.3181484,0.29121786952018736,0.5710429549217224,0.4205381453037262,0.5608134746551514
1765037113.3640351,0.2914068281650543,0.5692959308624268,0.4221000254154205,0.5586655855178833
1765037113.408771,0.2912239909172058,0.5688652038574219,0.42209120392799376,0.5587854981422424
1765037113.443444,0.2908634126186371,0.5677489519119263,0.4231797277927399,0.5591715931892395
1765037113.4640708,0.2911885976791382,0.5686184644699097,0.42294094562530515,0.5580720663070678
1765037113.5117958,0.2908607482910156,0.566586434841156,0.4240273594856262,0.5575599789619445
1765037113.5455923,0.2914289355278015,0.5669948935508728,0.4240103006362915,0.5573424220085144
1765037113.5805552,0.2959516406059265,0.5754933595657349,0.42543225884437563,0.5625046849250793
1765037113.6139266,0.2952765583992004,0.5764009356498718,0.4249210059642792,0.5618944883346557
1765037113.6312494,0.29267479181289674,0.574891984462738,0.426977401971817,0.5646906137466431
1765037113.6498027,0.29374887943267824,0.5745373964309692,0.42941168546676634,0.5651531219482422
1765037113.7013624,0.2936229586601257,0.5746719598770141,0.42888750433921813,0.564772653579712
1765037113.7265618,0.2869869232177734,0.5739779472351074,0.43086291551589967,0.5669084072113038
1765037113.764941,0.28218157291412355,0.574598205089569,0.42885905504226685,0.5692571520805358
1765037113.8082168,0.28310865759849546,0.5751511931419373,0.4293208718299866,0.5691541314125061
1765037113.8270347,0.2790165841579437,0.57341468334198,0.42779985070228577,0.5680646657943725
1765037113.878934,0.27895976305007936,0.5737325191497803,0.4274964153766632,0.5681196331977845
1765037113.9022355,0.2777126431465149,0.57168128490448,0.4273429989814758,0.5642048597335816
1765037113.9182403,0.2777631878852844,0.5712525725364686,0.42739046216011045,0.564214539527893
1765037113.9780562,0.2768721342086792,0.5702606916427613,0.42719815373420716,0.5634971737861634
1765037114.016321,0.2767913520336151,0.5703955054283142,0.4271610856056213,0.5635745525360107
1765037114.0500052,0.27669923305511473,0.5703346371650696,0.4271636545658112,0.5634722232818603
1765037114.083324,0.27442357540130613,0.5708093881607056,0.42700273394584654,0.5655098795890808
1765037114.1170206,0.27443164587020874,0.5705925226211548,0.4268011152744293,0.5656144976615906
1765037114.1517365,0.2737575829029083,0.5724322319030761,0.4271176099777222,0.567825710773468
1765037114.1858804,0.27358731627464294,0.573302173614502,0.4271306455135345,0.5697766542434692
1765037114.220433,0.27399843335151675,0.5735689640045166,0.42722906470298766,0.5695430636405945
1765037114.2560537,0.2737569332122803,0.5736865282058716,0.4260344564914703,0.5707436561584472
1765037114.2878816,0.27392335534095763,0.5741465210914611,0.4265043377876282,0.5707301735877991
1765037114.3221405,0.27925488352775574,0.5787034273147583,0.42723867297172546,0.5800248861312867
1765037114.3582742,0.2777933180332184,0.5795668244361878,0.4274811804294586,0.5792751431465148
1765037114.3669074,0.27662715315818787,0.5800938606262207,0.42679399251937866,0.5790768146514893
1765037114.3859916,0.2763146996498108,0.5799684643745422,0.4258672475814819,0.5790137887001038
1765037114.4044442,0.2763484358787537,0.5799828052520752,0.42593859434127807,0.5789697647094727
1765037114.4287388,0.2726761996746063,0.5782017111778259,0.4277249276638031,0.5798381328582763
1765037114.4485116,0.2734361469745636,0.5779452800750733,0.42709859013557433,0.5793298721313477
1765037114.5123851,0.27058258056640627,0.5776848554611206,0.42728755474090574,0.5780057549476624
1765037114.575068,0.27010211944580076,0.5771320104598999,0.4267074286937714,0.577538013458252
1765037114.6097767,0.2700853645801544,0.5769753813743591,0.42690988779067995,0.5775705575942993
1765037114.627524,0.2703374266624451,0.5763850331306457,0.42578997611999514,0.5758506655693054
1765037114.6463692,0.2701965272426605,0.5763638854026795,0.426101553440094,0.575503671169281
1765037114.7017336,0.27023001909255984,0.5761137366294861,0.42557449340820314,0.575020182132721
1765037114.7191358,0.270259690284729,0.5762276768684387,0.42533792853355407,0.5754645109176636
1765037114.7679343,0.2706812798976898,0.5758730411529541,0.4252928137779236,0.5757598161697388
1765037114.7860675,0.27074851989746096,0.576040530204773,0.4252804160118103,0.5760755181312561
1765037114.8053176,0.2707897126674652,0.5760005593299866,0.42559549808502195,0.5760144591331482
1765037114.8517826,0.2709827721118927,0.5757711172103882,0.425243616104126,0.5749458432197571
1765037114.879668,0.2708010017871857,0.5755374670028687,0.4248096585273743,0.5747172117233277
1765037114.9096732,0.2706476151943207,0.5744499206542969,0.4235724925994873,0.5753889560699463
1765037114.9748826,0.27028992772102356,0.5747088074684144,0.42184472680091856,0.5748826503753662
1765037115.009799,0.27042036652565005,0.575060498714447,0.42114203572273257,0.5746234893798828
1765037115.044604,0.2693227052688599,0.5728610396385193,0.42398224472999574,0.5742105007171631
1765037115.0781627,0.26929678320884703,0.5729111433029175,0.42369248270988463,0.5740523219108582
1765037115.0968046,0.2683237373828888,0.572131621837616,0.4207115054130554,0.5733121514320374
1765037115.1166155,0.2680112302303314,0.5725743532180786,0.42076141238212583,0.573102080821991
1765037115.1823642,0.2686807453632355,0.5710795402526856,0.4192927658557892,0.5732372522354126
1765037115.2167752,0.26875606179237366,0.5713222622871399,0.42009101510047914,0.5738966703414917
1765037115.2342534,0.268730092048645,0.571295166015625,0.4195448100566864,0.5735910773277283
1765037115.2646782,0.267987048625946,0.5704397439956665,0.4180538594722748,0.57329021692276
1765037115.2722578,0.2680987477302551,0.5710894703865051,0.41873992085456846,0.5732387065887451
1765037115.3027928,0.2678883373737335,0.5713633060455322,0.4210577070713043,0.5722930669784546
1765037115.369193,0.2681435883045197,0.5702326536178589,0.42034943103790284,0.572581148147583
1765037115.3923721,0.26777714490890503,0.5701022148132324,0.42032200694084165,0.5730565309524536
1765037115.42597,0.2678949058055878,0.5689489245414734,0.4125147223472595,0.5701034426689148
1765037115.4754076,0.2674390375614166,0.5684351921081543,0.4139926373958588,0.5700717806816101
1765037115.4939318,0.26712685227394106,0.5621986865997315,0.4143935561180115,0.5620402812957763
1765037115.543481,0.267913407087326,0.5621007442474365,0.41166864037513734,0.5626339673995971
1765037115.5830235,0.2723577082157135,0.5442109107971191,0.4242440700531006,0.542687463760376
1765037115.595739,0.27301331162452697,0.5456189751625061,0.4238823652267456,0.5434382557868958
1765037115.612427,0.2734477758407593,0.5449549913406372,0.4232958137989044,0.543405270576477
1765037115.6339574,0.2743936240673065,0.5250192999839782,0.4220258414745331,0.5190845131874084
1765037115.647563,0.274176687002182,0.5247246384620666,0.41808080673217773,0.5197315335273742
1765037115.7033315,0.277311235666275,0.501501053571701,0.42725725173950196,0.49725072979927065
1765037115.77098,0.28235970735549926,0.4780889689922333,0.4244144320487976,0.4730629026889801
1765037115.811858,0.28142858743667604,0.4788986027240753,0.42591692209243776,0.4730156183242798
1765037115.8279016,0.28464081287384035,0.460017067193985,0.41821574568748476,0.45525420308113096
1765037115.8772686,0.28345751762390137,0.4608224928379059,0.41872273087501527,0.45407319664955137
1765037115.902345,0.2868627667427063,0.4558102130889893,0.4245392918586731,0.44775022864341735
1765037115.9433672,0.2868152678012848,0.45574129223823545,0.41895700693130494,0.4472744226455688
1765037115.9882762,0.2869744300842285,0.4556284546852112,0.4219360530376434,0.4475024461746216
1765037116.0068417,0.2892700910568237,0.4510914385318756,0.43362402319908144,0.44402931332588197
1765037116.0414004,0.28934942483901976,0.45113858580589294,0.4323829114437103,0.44357689619064333
1765037116.0713606,0.2902068138122559,0.45011231303215027,0.42237830758094785,0.4410692811012268
1765037116.0876942,0.289484429359436,0.45002747774124147,0.42791405916213987,0.43939714431762694
1765037116.10361,0.28996137976646424,0.4502838313579559,0.4238863468170166,0.43981640934944155
1765037116.1771762,0.2899017035961151,0.4500629842281342,0.4249624013900757,0.44033401608467104
1765037116.2096748,0.28928706645965574,0.4499139845371246,0.4255931556224823,0.4400693714618683
1765037116.2430463,0.28921693563461304,0.45156607031822205,0.42293840646743774,0.4425841212272644
1765037116.2766135,0.2882915258407593,0.45136497616767884,0.4227432072162628,0.44255017638206484
1765037116.3042583,0.2885298073291779,0.45812868475914004,0.42290416955947874,0.44966591596603395
1765037116.336777,0.28839046955108644,0.4584574043750763,0.4235365092754364,0.4497504889965057
1765037116.362004,0.2883038103580475,0.4586699306964874,0.42507126927375793,0.4498282253742218
1765037116.3725863,0.2905966341495514,0.47795913815498353,0.4191073954105377,0.464080685377121
1765037116.4012544,0.29014926552772524,0.4782842338085175,0.42078734636306764,0.46435800194740295
1765037116.4457638,0.28957173228263855,0.5083732664585113,0.415645033121109,0.5054145455360413
1765037116.4804814,0.289840167760849,0.5088271379470826,0.4118818402290344,0.5042217612266541
1765037116.5152972,0.2866664886474609,0.554910135269165,0.44190563559532164,0.5561763763427734
1765037116.572951,0.2858623743057251,0.5748368024826049,0.4347868859767914,0.5806108713150024
1765037116.606693,0.28595308065414426,0.5747717380523681,0.4359638750553131,0.5816980123519897
1765037116.6411061,0.28832929730415346,0.571519422531128,0.4453923344612122,0.5802682757377624
1765037116.6636052,0.28747756481170655,0.5710866093635559,0.4466461181640625,0.5805983424186707
1765037116.7188847,0.29796290397644043,0.570571780204773,0.44635872840881347,0.5752250552177429
1765037116.7540467,0.29650135040283204,0.5705377221107483,0.44710251688957214,0.5740869164466857
1765037116.7776375,0.29609106183052064,0.5706241369247437,0.4471228659152985,0.573555588722229
1765037116.8219368,0.30542842149734495,0.5633737444877625,0.45266391038894654,0.5689134716987609
1765037116.8567133,0.3060895264148712,0.5637407302856445,0.450855553150177,0.5670844078063965
1765037116.8904197,0.30504568219184874,0.5590927481651307,0.4612819790840149,0.5673871159553527
1765037116.9192398,0.3059088528156281,0.5593186736106872,0.461238306760788,0.567055881023407
1765037116.9603853,0.3051877975463867,0.5610540390014649,0.4640145719051361,0.5683356165885926
1765037116.9949586,0.3064181923866272,0.5615304231643676,0.4655170142650604,0.5704295754432678
1765037117.0299509,0.30642329454421996,0.5615934252738952,0.46503599286079406,0.5698309659957885
1765037117.064341,0.30757554769515993,0.5599929094314575,0.46610891819000244,0.5691455125808715
1765037117.1015775,0.30726422667503356,0.5591953158378601,0.465078741312027,0.5677288055419922
1765037117.1360366,0.3073817312717438,0.5567025303840637,0.46829073429107665,0.5637245774269104
1765037117.1686864,0.30775389075279236,0.556600034236908,0.46379565000534057,0.5611334800720215
1765037117.1979363,0.307519805431366,0.5564856648445129,0.4638291120529175,0.5622535228729248
1765037117.206096,0.30766175389289857,0.5554744362831116,0.4659364283084869,0.5634416222572327
1765037117.2289603,0.30761616230010985,0.5554617762565612,0.46565148830413816,0.5636050820350647
1765037117.2438023,0.3073605537414551,0.5547951579093933,0.46684799790382386,0.5633704900741577
1765037117.2750115,0.3072904646396637,0.5548534274101258,0.46645949482917787,0.5632999181747437
1765037117.2970529,0.3077281713485718,0.5545357227325439,0.46462005376815796,0.5621296286582946
1765037117.3773417,0.30726622939109804,0.5535023808479309,0.46392518281936646,0.5606530547142029
1765037117.4101021,0.30740414261817933,0.5534339308738708,0.46311219334602355,0.5599489212036133
1765037117.4437697,0.3063831448554993,0.55287024974823,0.46500049233436586,0.5606371760368347
1765037117.4785123,0.30637105703353884,0.5532530069351196,0.465365868806839,0.5608180165290833
1765037117.5040348,0.30567354559898374,0.5530743598937988,0.46366166472435,0.5603083848953248
1765037117.5396016,0.3055641233921051,0.5529586434364319,0.46272109150886537,0.5599426031112671
1765037117.575955,0.3056775391101837,0.5530444741249084,0.4630722880363464,0.5602683544158935
1765037117.6089723,0.30515739917755125,0.5527520895004272,0.47081886529922484,0.5619375109672546
1765037117.6445904,0.3050479769706726,0.5526381969451905,0.47195168733596804,0.562401807308197
1765037117.679738,0.3052203953266144,0.5526629209518432,0.47045607566833497,0.5617236137390137
1765037117.7134259,0.30530202984809873,0.5525405883789063,0.47011284828186034,0.5620861530303956
1765037117.748435,0.3052745461463928,0.5526457071304322,0.47060108184814453,0.5613327503204346
1765037117.7663224,0.3056984841823578,0.5519317150115967,0.469184547662735,0.561453378200531
1765037117.7915301,0.3057197332382202,0.5521742582321167,0.46930561661720277,0.5607295155525207
1765037117.8549294,0.3065048098564148,0.5526500940322876,0.4674145579338074,0.5604816555976868
1765037117.8882713,0.3069492936134338,0.5531876802444458,0.4672134041786194,0.560847282409668
1765037117.9224136,0.30689631700515746,0.5532617211341858,0.46704116463661194,0.5607113122940064
1765037117.9541614,0.314007842540741,0.5573447465896606,0.4760500431060791,0.5624540328979493
1765037117.9838893,0.3134974241256714,0.5567529201507568,0.47481161952018736,0.5631079554557801
1765037117.991389,0.3242668151855469,0.5662734031677246,0.48028379678726196,0.5685452461242676
1765037118.0168126,0.3246425032615662,0.566636598110199,0.483367508649826,0.5719016671180726
1765037118.0607986,0.33339533805847166,0.575519061088562,0.4930808424949646,0.583883798122406
1765037118.095472,0.3352635085582733,0.5753481030464173,0.4930090010166168,0.5848760843276978
1765037118.1300871,0.3372765302658081,0.5845083594322205,0.5155375480651856,0.5978690147399902
1765037118.1747189,0.339413583278656,0.5860494256019593,0.5134727537631989,0.5966201543807983
1765037118.2095015,0.33809382319450376,0.5843384623527527,0.513606709241867,0.597307538986206
1765037118.2480257,0.3383189797401428,0.5853984832763672,0.5130885362625122,0.5975123167037963
1765037118.2916267,0.3387146472930908,0.5851394057273864,0.5130413770675659,0.5979729890823364
1765037118.3264225,0.338715398311615,0.5849216222763062,0.5129413545131684,0.5980417490005493
1765037118.362186,0.339102965593338,0.5836235523223877,0.5148661136627197,0.595093035697937
1765037118.3956997,0.33930945992469785,0.5837536573410034,0.517458462715149,0.5941165566444397
1765037118.414577,0.3383782863616943,0.5822346448898316,0.5127381980419159,0.5943089723587036
1765037118.4585674,0.33851019144058225,0.5821226954460144,0.5150599479675293,0.5937609195709228
1765037118.465269,0.3365483462810516,0.5816713333129883,0.5130718052387238,0.5907812237739563
1765037118.4962196,0.33784826993942263,0.5821773409843445,0.5122313797473907,0.5909830927848816
1765037118.5350266,0.3358871042728424,0.5819532155990601,0.509915679693222,0.593053936958313
1765037118.5770397,0.3332922041416168,0.5794081449508667,0.49957152605056765,0.5915943026542664
1765037118.6101305,0.3336245059967041,0.5792430639266968,0.5009999692440033,0.5898257970809937
1765037118.637571,0.3309199094772339,0.574883496761322,0.5078043937683105,0.5851868867874146
1765037118.6871555,0.3309667527675629,0.5746860146522522,0.5079148054122925,0.5852331399917603
1765037118.704774,0.3305306851863861,0.5744655966758728,0.509741336107254,0.5851408839225769
1765037118.723303,0.3314101040363312,0.5722864151000977,0.4992416024208069,0.5840496301651001
1765037118.7420638,0.3309663712978363,0.5725356340408325,0.4993433773517609,0.5837865471839905
1765037118.764312,0.3290137708187103,0.569908857345581,0.48934834599494936,0.5792395114898682
1765037118.7801886,0.3284924030303955,0.5700101733207703,0.4877255618572235,0.5776699900627136
1765037118.8304908,0.329023152589798,0.5692352533340455,0.4892497181892395,0.5782472610473632
1765037118.8814168,0.328866308927536,0.5691333413124084,0.4886623561382294,0.578453779220581
1765037118.9005184,0.3272812783718109,0.5694122910499573,0.48567978143692014,0.5754941821098327
1765037118.974438,0.3258381366729736,0.5704035043716431,0.4871940493583679,0.5777748346328735
1765037119.0064695,0.3258037865161896,0.5703115820884704,0.4863796174526215,0.5780895709991455
1765037119.0541291,0.32527774572372437,0.5702022433280944,0.4882165789604187,0.5799660682678223
1765037119.089018,0.32550438642501833,0.5703987836837768,0.4882354736328125,0.5812668085098267
1765037119.1237051,0.3254201948642731,0.5704554438591003,0.4880228877067566,0.5814702272415161
1765037119.159772,0.3251026630401611,0.5708710670471191,0.48603922724723814,0.5807701468467712
1765037119.1811128,0.3251347541809082,0.5710502505302429,0.486240029335022,0.5808929324150085
1765037119.2263498,0.325364488363266,0.5730830192565918,0.48478773832321165,0.5835524797439575
1765037119.2599401,0.3255450427532196,0.5731664180755616,0.4876586616039276,0.584505844116211
1765037119.29525,0.32398191690444944,0.5743997693061829,0.48849003911018374,0.5889811754226685
1765037119.3299177,0.3237766146659851,0.5745497822761536,0.49061709046363833,0.5897712349891663
1765037119.3636343,0.32461962699890134,0.5748578310012817,0.48722447752952575,0.5878914952278137
1765037119.398679,0.3296296536922455,0.5820842623710633,0.48412657976150514,0.5898831486701965
1765037119.4159555,0.32726776599884033,0.5830841898918152,0.4842005014419556,0.5899734854698181
1765037119.4656343,0.3309199273586273,0.5893416285514832,0.48172834515571594,0.5924203515052795
1765037119.5001087,0.3325124025344849,0.5885499835014343,0.4820896804332733,0.5934014678001404
1765037119.5349529,0.33306469917297366,0.5886168599128723,0.4823169469833374,0.5931172490119934
1765037119.5680823,0.3254167795181274,0.5858567357063293,0.4840353190898895,0.592914342880249
1765037119.6028771,0.32587544322013856,0.5854276776313782,0.48412618041038513,0.5920583128929138
1765037119.637581,0.32141855359077454,0.5804508924484253,0.4847390353679657,0.5901681423187256
1765037119.674672,0.3210875988006592,0.5804077625274658,0.4845592021942139,0.5897039294242858
1765037119.702367,0.32059491276741026,0.5793230652809143,0.48577463030815127,0.5892563819885254
1765037119.7319279,0.32108486294746397,0.5790961265563965,0.48576181530952456,0.5888841390609741
1765037119.7757783,0.32222060561180116,0.5781853079795838,0.48229161500930784,0.5878491997718811
1765037119.81028,0.3231834053993225,0.5781302452087402,0.48250651359558105,0.5882966637611389
1765037119.845186,0.32332926988601685,0.5776860117912292,0.4837220311164856,0.5884306311607361
1765037119.8803809,0.3229199707508087,0.5780255675315857,0.48586481213569643,0.5887531280517578
1765037119.9027832,0.3226683557033539,0.5779294848442078,0.48644869923591616,0.589233911037445
1765037119.953053,0.3224645733833313,0.5780661463737488,0.48661290407180785,0.5894591093063355
1765037119.9807837,0.323593407869339,0.579540467262268,0.48657724261283875,0.5919897675514221
1765037120.0467513,0.32415764927864077,0.5796278595924378,0.48804773688316344,0.5941343784332276
1765037120.0658913,0.3239231765270233,0.5795378684997559,0.488048779964447,0.5937604069709778
1765037120.0931146,0.32576152086257937,0.583756935596466,0.4926616966724396,0.6033324837684632
1765037120.1812265,0.32732218503952026,0.5942541480064392,0.48791722655296327,0.6131228446960449
1765037120.1936245,0.32759185433387755,0.5948158979415894,0.48812866806983946,0.6103242754936218
1765037120.2110488,0.3277179658412933,0.5949299097061157,0.488628751039505,0.6086400508880615
1765037120.2483375,0.3281324148178101,0.606609582901001,0.4893422067165375,0.6279354929924011
1765037120.296532,0.32896541953086855,0.6068191409111023,0.4897335648536682,0.6280322670936584
1765037120.3179576,0.328887003660202,0.6085117936134339,0.49910815358161925,0.6296779155731201
1765037120.3343434,0.32895954251289367,0.6088661432266236,0.4990794360637665,0.6276102542877198
1765037120.3826199,0.3297878324985504,0.6080520272254943,0.5005347251892089,0.6275931477546692
1765037120.4169545,0.32928537130355834,0.6085837602615356,0.4982893168926239,0.6250874876976014
1765037120.4347901,0.33127455711364745,0.6057954668998718,0.5084566593170166,0.6261792778968811
1765037120.4851685,0.3310233294963837,0.6060178279876709,0.5066554427146912,0.6266967296600342
1765037120.5038288,0.3255055665969849,0.6010187268257141,0.5072512447834014,0.6263360142707824
1765037120.5914044,0.3233787834644318,0.5992057919502258,0.5070800185203552,0.6226162075996399
